Bin_Center,mean_density,sd_density,n_datasets,se_density
302000.0,0.08337582417582418,0.17998744898769128,455,0.008437941756360326
303000.0,0.08341318681318682,0.1735663257352911,455,0.008136914855213073
304000.0,0.0884021978021978,0.1729048998740214,455,0.008105906732563778
305000.0,0.09818461538461538,0.15715181422539834,455,0.007367390686396984
306000.0,0.08671868131868132,0.16280886601436304,455,0.007632597364843005
307000.0,0.0853010989010989,0.15912987346424215,455,0.007460123533836453
308000.0,0.08295604395604395,0.1576540930061252,455,0.007390937878832157
309000.0,0.08071428571428571,0.1494024872937722,455,0.007004096636351709
310000.0,0.08094505494505494,0.18481663508555501,455,0.008664337492582943
311000.0,0.08290329670329671,0.17981325203067733,455,0.008429775277054763
312000.0,0.07934945054945054,0.17554671954522388,455,0.008229757149033306
313000.0,0.0880945054945055,0.18146989736085165,455,0.008507440008043385
314000.0,0.07428351648351648,0.15573175589382693,455,0.007300817324977472
315000.0,0.09388131868131869,0.17088123236724895,455,0.008011035736544757
316000.0,0.10223296703296703,0.16721618933841342,455,0.007839215869182877
317000.0,0.09867472527472528,0.16758771691858518,455,0.007856633350790636
318000.0,0.06688131868131868,0.10632213116444648,455,0.0049844583898683665
319000.0,0.055630769230769234,0.06515366399694157,455,0.003054450880390332
320000.0,0.05546813186813187,0.06976409727452097,455,0.003270591326219201
321000.0,0.04417582417582418,0.05458247475890063,455,0.0025588658849490524
322000.0,0.06285274725274725,0.07658980410378552,455,0.0035905853980017504
323000.0,0.05416923076923077,0.07316507148585538,455,0.003430031456470093
324000.0,0.04071648351648351,0.0535597247094785,455,0.0025109186230878725
325000.0,0.05842197802197802,0.09740431857991275,455,0.0045663848874899935
326000.0,0.055830769230769225,0.08771168188602255,455,0.004111987070594442
327000.0,0.05132747252747252,0.06318674173988985,455,0.0029622401427103606
328000.0,0.030934065934065936,0.0594985288749023,455,0.002789334056675706
329000.0,0.03087032967032967,0.05416058170962124,455,0.002539087233730566
330000.0,0.059885714285714285,0.11568990582971082,455,0.005423626439956203
331000.0,0.05146593406593407,0.08567759490481781,455,0.0040166276020797784
332000.0,0.05034285714285714,0.049537653419961254,455,0.0023223610127002924
333000.0,0.04259120879120879,0.05552385614272943,455,0.0026029985249300352
334000.0,0.030254945054945054,0.03541112926345096,455,0.0016600993454403568
335000.0,0.05751868131868132,0.07543710498706817,455,0.0035365460299003992
336000.0,0.04629010989010989,0.050444013225081685,455,0.002364851815747539
337000.0,0.03571208791208791,0.04653167372583901,455,0.0021814385110344127
338000.0,0.04986373626373626,0.05583375953731987,455,0.0026175270201576743
339000.0,0.06017802197802198,0.11666900901988643,455,0.00546952750549513
340000.0,0.05005054945054945,0.04309726315100683,455,0.0020204308598851164
341000.0,0.030241758241758242,0.04105136480030665,455,0.0019245176658277783
342000.0,0.03438901098901099,0.0386584543202311,455,0.0018123362922229857
343000.0,0.043679120879120875,0.05536807457411559,455,0.002595695372348724
344000.0,0.05267472527472527,0.06570166619865121,455,0.003080141619863502
345000.0,0.059035164835164834,0.08575985112321155,455,0.004020483833077042
346000.0,0.0555010989010989,0.0778288213923248,455,0.0036486714244142525
347000.0,0.035742857142857146,0.036413766164296896,455,0.0017071036883525906
348000.0,0.03385934065934066,0.03728917234283501,455,0.001748143363003281
349000.0,0.031676923076923075,0.032471251523982204,455,0.0015222757512065497
350000.0,0.03357582417582417,0.037857695929815804,455,0.0017747961598568497
351000.0,0.03853626373626373,0.03960223905832214,455,0.0018565816031896332
352000.0,0.040707692307692306,0.04476301088333134,455,0.00209852231806843
353000.0,0.04124835164835165,0.03853698195959935,455,0.0018066415801206524
354000.0,0.04201318681318681,0.0484662542321275,455,0.002272133044052483
355000.0,0.038276923076923076,0.04210264119741223,455,0.0019738022634955845
356000.0,0.044035164835164835,0.054845145182941805,455,0.002571180064363471
357000.0,0.04483296703296703,0.05016262771377603,455,0.0023516602595093973
358000.0,0.04301428571428571,0.04411667959335783,420,0.0021526735416702485
359000.0,0.0348,0.03580673394354835,420,0.0017471897133778777
360000.0,0.043764285714285714,0.052523972576268785,420,0.0025629074334363733
361000.0,0.02934761904761905,0.03459797225351517,420,0.0016882081823038392
362000.0,0.03412142857142857,0.035443753792713785,420,0.0017294780955939616
363000.0,0.03254047619047619,0.03191225708904546,420,0.0015571587010575903
364000.0,0.042421428571428575,0.04003174179543366,420,0.0019533489869210277
365000.0,0.051795238095238096,0.05929354165743581,420,0.002893228581443425
366000.0,0.04287380952380953,0.04479223615561556,420,0.0021856373265896575
367000.0,0.033397619047619044,0.030289557169985368,420,0.0014779790525883743
368000.0,0.03546904761904762,0.035088316722966174,420,0.0017121345424791965
369000.0,0.02949047619047619,0.030188151507163856,420,0.001473030962901129
370000.0,0.02347857142857143,0.02477646157290513,420,0.0012089675328202322
371000.0,0.03451666666666667,0.030852906986710796,420,0.0015054677089502686
372000.0,0.03850714285714285,0.0512687006121829,420,0.00250165643337029
373000.0,0.03259761904761905,0.03261385409307537,420,0.0015913931294282535
374000.0,0.03428571428571429,0.03507080170094224,420,0.0017112798969156535
375000.0,0.037578571428571426,0.04387845022486206,420,0.002141049138765573
376000.0,0.032319047619047615,0.04380596311940564,420,0.002137512130190436
377000.0,0.03816190476190476,0.0416929619947473,420,0.0020344082326057156
378000.0,0.04551904761904762,0.04864431442686577,420,0.0023735994998854847
379000.0,0.040330952380952384,0.042495682712601984,420,0.0020735769929612997
380000.0,0.03195,0.034895136123243124,420,0.001702708294411098
381000.0,0.041871428571428566,0.04583213787197938,420,0.002236379334632595
382000.0,0.051545238095238095,0.05446502984555159,420,0.0026576213299708915
383000.0,0.05573809523809524,0.06078541603909444,420,0.0029660245973379597
384000.0,0.040561904761904764,0.04028358278144195,420,0.001965637568751874
385000.0,0.050026190476190474,0.05782693115114976,420,0.0028216653164398423
386000.0,0.05962619047619047,0.05686256747390996,420,0.0027746091872914813
387000.0,0.0524452380952381,0.05944508186300812,420,0.0029006229863270576
388000.0,0.05066666666666667,0.08469836038195899,420,0.004132856803768747
389000.0,0.04757619047619047,0.06896276470850397,420,0.0033650383554880777
390000.0,0.04201428571428572,0.051240644161125164,420,0.002500287418738594
391000.0,0.04751190476190477,0.052134783565879285,420,0.0025439169542548793
392000.0,0.04603571428571429,0.0519136989082212,420,0.002533129127578063
393000.0,0.043173809523809524,0.06013581112949504,420,0.002934327123404671
394000.0,0.03848095238095238,0.048005490130015614,420,0.0023424280659906163
395000.0,0.039421428571428566,0.03976495402185246,420,0.0019403310765360444
396000.0,0.03438809523809524,0.03694341091085631,420,0.0018026538701436153
397000.0,0.03035238095238095,0.03507754272841919,420,0.0017116088253759786
398000.0,0.02858095238095238,0.02853755418901217,420,0.0013924900607414847
399000.0,0.033807142857142855,0.04002521217877146,420,0.0019530303742521793
400000.0,0.03114761904761905,0.03328085618057753,420,0.0016239394987207626
401000.0,0.03384761904761904,0.03421636364163957,420,0.0016695875886954797
402000.0,0.026485714285714286,0.030010058547877756,420,0.0014643409163031828
403000.0,0.03852619047619048,0.04653329733759704,420,0.002270592413314837
404000.0,0.02657619047619048,0.027488620422931296,420,0.0013413073337996595
405000.0,0.023700000000000002,0.034698022200553055,420,0.0016930901198344776
406000.0,0.02825714285714286,0.031764581098171464,420,0.0015499528505442566
407000.0,0.04820714285714286,0.050343331463496795,420,0.0024565030423849355
408000.0,0.043230952380952384,0.056803572226635145,420,0.0027717305139855256
409000.0,0.03894285714285715,0.04343839432578573,420,0.002119576609565072
410000.0,0.029195238095238097,0.02880508070059027,420,0.0014055440178497214
411000.0,0.037028571428571425,0.03611370458776232,420,0.0017621683470819514
412000.0,0.037873809523809525,0.03852080961042214,420,0.0018796230454423762
413000.0,0.03582619047619048,0.04552971994577521,420,0.0022216228508204158
414000.0,0.03046904761904762,0.030489037022604488,420,0.0014877126727245124
415000.0,0.032445238095238096,0.03304136918332543,420,0.0016122537298163355
416000.0,0.04935952380952381,0.05320179783925341,420,0.002595981919616026
417000.0,0.03902142857142857,0.038306539230723795,420,0.0018691677214834601
418000.0,0.058576190476190476,0.08098682178524678,420,0.0039517522644046095
419000.0,0.04331666666666667,0.05897547897327574,420,0.002877708711609724
420000.0,0.04098809523809524,0.053540717681254936,420,0.0026125195145426756
421000.0,0.0584452380952381,0.07947518398765481,420,0.0038779918925575213
422000.0,0.05116904761904762,0.0652931885547375,420,0.0031859813736805328
423000.0,0.07001190476190476,0.0766274647522574,420,0.0037390374220794575
424000.0,0.0486547619047619,0.06717893572004381,420,0.0032779964134897785
425000.0,0.04581428571428572,0.04570512299496632,420,0.0022301816432454655
426000.0,0.03440714285714286,0.046381714428691594,420,0.002263195924721908
427000.0,0.038301298701298704,0.04800892520511838,385,0.0024467613894727613
428000.0,0.04287272727272727,0.04434332095858816,385,0.002259944898556165
429000.0,0.03948051948051948,0.05470836754004003,385,0.0027881965864918756
430000.0,0.04062857142857143,0.053044495024280804,385,0.0027033977910351815
431000.0,0.043625974025974026,0.05603984213866425,385,0.0028560548154578135
432000.0,0.04568051948051948,0.06236697727079695,385,0.00317851548045159
433000.0,0.05217142857142857,0.07632859142580593,385,0.0038900652246552023
434000.0,0.05688051948051948,0.10374016650055448,385,0.005287088449627924
435000.0,0.03841558441558442,0.042447808225633675,385,0.0021633406244877143
436000.0,0.028311688311688312,0.04163077404279912,385,0.0021217007068286974
437000.0,0.02256623376623377,0.026982274324186012,385,0.0013751440327920957
438000.0,0.025236363636363633,0.04074557398346996,385,0.002076586734418945
439000.0,0.03899142857142857,0.05265313249798332,350,0.0028144283163980908
440000.0,0.039028571428571426,0.042168434068201095,350,0.0022539976117139223
441000.0,0.04806857142857143,0.053139389452837964,350,0.002840419843926692
442000.0,0.06900857142857142,0.07606483763983177,350,0.004065836594697672
443000.0,0.1249015873015873,0.17318143305630146,315,0.009757668332500998
444000.0,0.08566666666666667,0.07630766588365462,315,0.004299449899331518
445000.0,0.06008888888888889,0.05342121740008105,315,0.0030099446118970375
446000.0,0.05315555555555555,0.04425394932816078,315,0.0024934275708823504
447000.0,0.04722857142857143,0.05176747198382396,315,0.0029167666135778737
448000.0,0.05174285714285714,0.04631360049204611,315,0.0026094757671766325
449000.0,0.035187301587301587,0.02852978939324244,315,0.0016074715261471565
450000.0,0.032282539682539683,0.02600378793868395,315,0.001465147467695788
451000.0,0.04400317460317461,0.04544609030101228,315,0.0025605971052451264
452000.0,0.047266666666666665,0.06154615067102397,315,0.0034677327401185505
453000.0,0.06875555555555556,0.08166160909856093,315,0.004601110425175048
454000.0,0.05937460317460317,0.056515478879216124,315,0.003184286495519275
455000.0,0.05051111111111111,0.04767881899343388,315,0.00268639711551543
456000.0,0.046358730158730155,0.06223917457586945,315,0.003506780213572466
457000.0,0.04457777777777778,0.04378708053521717,315,0.0024671224944319333
458000.0,0.028501587301587302,0.030032930398155876,315,0.0016921639271977893
459000.0,0.030014285714285716,0.02515927348908787,280,0.0015035541732113086
460000.0,0.040967857142857146,0.04221096999860636,280,0.0025225879485045047
461000.0,0.03515357142857143,0.04307784054037668,280,0.002574393372110159
462000.0,0.037964285714285714,0.04376982982685902,280,0.0026157476417379886
463000.0,0.03961428571428571,0.031654969138708,280,0.0018917462371090556
464000.0,0.045203571428571426,0.04044073483251959,280,0.002416796162716668
465000.0,0.04648928571428571,0.04222231517964813,280,0.002523265952752465
466000.0,0.04423214285714286,0.046456898385256885,280,0.0027763307025499913
467000.0,0.025839285714285714,0.022770143932024228,280,0.001360776373310865
468000.0,0.018864285714285715,0.017381327563654743,280,0.0010387329986146312
469000.0,0.03995,0.04011896734985384,280,0.0023975668776748875
470000.0,0.023339285714285715,0.01988197864290132,280,0.0011881754842085531
471000.0,0.03011785714285714,0.02755165306818366,280,0.0016465261990774418
472000.0,0.03244285714285714,0.03435900938411431,280,0.0020533435502141165
473000.0,0.03340357142857143,0.0447520206959955,280,0.002674444773068935
474000.0,0.024778571428571428,0.024410488331948605,280,0.0014588057011084188
475000.0,0.025878571428571428,0.027024472609389963,280,0.0016150211407458287
476000.0,0.03974642857142857,0.03198526746596675,280,0.0019114853376268031
477000.0,0.052264285714285715,0.04655787791452418,280,0.002782365383666861
478000.0,0.04659642857142857,0.04398319149575875,280,0.0026284984402782027
479000.0,0.021039285714285715,0.022168673032098605,280,0.0013248316119472046
480000.0,0.037085714285714284,0.04043384538396716,280,0.002416384439416048
481000.0,0.04427142857142857,0.04769329173798885,280,0.0028502193379287967
482000.0,0.03683214285714286,0.037529969420593744,280,0.002242844657946929
483000.0,0.04295714285714286,0.039822072269485774,280,0.00237982400297356
484000.0,0.031203571428571428,0.03065891653053677,280,0.0018322207084246356
485000.0,0.02835,0.02720884976209659,280,0.001626039783136958
486000.0,0.027896428571428572,0.025796556994889426,280,0.0015416391471308557
487000.0,0.034621428571428574,0.02837851372011265,280,0.0016959405744333628
488000.0,0.03251785714285715,0.040906831405118124,280,0.002444650760630792
489000.0,0.037835714285714285,0.04033632988322736,280,0.002410556773599159
490000.0,0.04429285714285714,0.04406837249290092,280,0.0026335889785160005
491000.0,0.04983928571428572,0.05866146628518683,280,0.003505693138478013
492000.0,0.05695714285714286,0.05590357435992871,280,0.0033408775719519727
493000.0,0.03414285714285714,0.030799634925121055,280,0.0018406302409779728
494000.0,0.04498214285714286,0.036711844636443204,280,0.0021939523505458166
495000.0,0.047775000000000005,0.05026270858750025,280,0.0030037713643208904
496000.0,0.03674285714285715,0.03400408396905436,280,0.0020321326997011398
497000.0,0.056992857142857144,0.05805318244340682,280,0.0034693412259634484
498000.0,0.038853571428571425,0.03462399133158462,280,0.0020691792504427993
499000.0,0.03870714285714286,0.042605129754681094,280,0.002546143499359944
500000.0,0.05242857142857143,0.055028391871200115,280,0.0032885754145061284
501000.0,0.08396071428571429,0.1337905677311554,280,0.007995515710568396
502000.0,0.05174285714285714,0.05671116171244613,280,0.003389140147365245
503000.0,0.07680714285714285,0.08273110534188838,280,0.004944129199324123
504000.0,0.06557142857142857,0.06382027215342174,280,0.00381399075666384
505000.0,0.07774285714285714,0.068833066096341,280,0.004113562493327603
506000.0,0.07864642857142858,0.06463916931258785,280,0.0038629292223007396
507000.0,0.04663214285714286,0.04421603492507721,280,0.0026424134966890507
508000.0,0.04906785714285714,0.03871241781241188,280,0.002313509465295053
509000.0,0.04862857142857143,0.045437237481202535,280,0.0027153943083327143
510000.0,0.059578571428571425,0.04922154842640655,280,0.002941550143748971
511000.0,0.057185714285714284,0.05251401392948527,280,0.003138312591975283
512000.0,0.02772142857142857,0.026132984378058333,280,0.0015617445287972047
513000.0,0.02005357142857143,0.019903368388810124,280,0.0011894537660213829
514000.0,0.042375,0.0351938627449502,280,0.0021032355812876176
515000.0,0.051300000000000005,0.04430210720167788,280,0.002647557299062234
516000.0,0.03705357142857143,0.034195945830076374,280,0.002043598638967822
517000.0,0.022971428571428573,0.019309567468002258,280,0.0011539673735814495
518000.0,0.031289285714285714,0.027866011198826587,280,0.0016653126906435072
519000.0,0.039174999999999995,0.03455930568340454,280,0.002065313543576891
520000.0,0.023689285714285715,0.022814977148436194,280,0.001363455670456068
521000.0,0.030067857142857146,0.03106841281690453,280,0.0018566927922687828
522000.0,0.053442857142857146,0.04119161821490282,280,0.0024616700277615786
523000.0,0.037896428571428574,0.03680472525123986,280,0.002199503028948693
524000.0,0.023953571428571428,0.021880122763490533,280,0.0013075874351336301
525000.0,0.045660714285714284,0.04119682487056839,280,0.0024619811849521007
526000.0,0.038639285714285716,0.035007452757833,280,0.002092095453804211
527000.0,0.05867857142857143,0.05000992988954899,280,0.0029886649477398083
528000.0,0.04234285714285714,0.03848739893929097,280,0.002300062015555338
529000.0,0.037646428571428574,0.03718875598119103,280,0.0022224532547137537
530000.0,0.05463571428571429,0.05699345503696622,280,0.003406010400249772
531000.0,0.031271428571428575,0.03399005607424565,280,0.0020312943726409345
532000.0,0.05367857142857143,0.06793490114551427,280,0.004059886871071127
533000.0,0.044475,0.053527664270860045,280,0.0031988897863689182
534000.0,0.044475,0.05118410879200244,280,0.0030588355585742695
535000.0,0.044067857142857145,0.047844270628266926,280,0.0028592420523820927
536000.0,0.034246428571428573,0.04247875270819079,280,0.002538591026283524
537000.0,0.042574999999999995,0.046532542472559724,280,0.002780851301413558
538000.0,0.045017857142857144,0.05699716746764138,280,0.003406232260417427
539000.0,0.04971785714285714,0.06321020035629901,280,0.0037775319933803834
540000.0,0.07355357142857143,0.07376401382993693,280,0.004408242983443924
541000.0,0.05989642857142857,0.07764550444139724,280,0.004640206414727936
542000.0,0.07504999999999999,0.1447477511726315,280,0.00865033266691726
543000.0,0.053389285714285716,0.05508789223101305,280,0.0032921312411218337
544000.0,0.022535714285714284,0.024928546120348595,280,0.0014897655756076272
545000.0,0.018349999999999998,0.020370906585752333,280,0.00121739451746848
546000.0,0.04481071428571429,0.042500473025288456,280,0.0025398890635034716
547000.0,0.026089285714285714,0.025972053346694068,280,0.0015521270601563917
548000.0,0.029385714285714286,0.030501797517813872,280,0.0018228310514707966
549000.0,0.04189642857142857,0.0395701815809999,280,0.002364770655108397
550000.0,0.036475,0.03422746099291481,280,0.0020454820301804384
551000.0,0.04328571428571428,0.041747969832688255,280,0.00249491839628291
552000.0,0.038975,0.03431139423272606,280,0.0020504980006552653
553000.0,0.03451428571428571,0.03081555388915045,280,0.001841581581039918
554000.0,0.05571785714285714,0.04995735495788503,280,0.00298552299461688
555000.0,0.052925,0.05723570786214047,280,0.0034204877756167885
556000.0,0.048546428571428574,0.04849740030827987,280,0.0028982740163399374
557000.0,0.024989285714285714,0.020060568488707336,280,0.0011988482688607513
558000.0,0.034329710144927535,0.03131453315674321,276,0.001884913394028568
559000.0,0.04126122448979592,0.034377322969656225,245,0.0021962866012747505
560000.0,0.0507265306122449,0.03413549889843659,245,0.00218083702807924
561000.0,0.03780816326530612,0.02924206377367589,245,0.0018682069257235233
562000.0,0.07188571428571429,0.07790101958549078,245,0.004976913580277139
563000.0,0.046493877551020406,0.03121522595168026,245,0.0019942676331706466
564000.0,0.05746938775510204,0.05061000923196601,245,0.0032333548852733693
565000.0,0.047122448979591836,0.03509742450797029,245,0.0022422922009996764
566000.0,0.04330612244897959,0.03847918538981346,245,0.0024583449785839893
567000.0,0.05322857142857143,0.039327919419944395,245,0.00251256860676085
568000.0,0.049555102040816326,0.04445823727002204,245,0.0028403325913023986
569000.0,0.04595102040816327,0.033566633769906457,245,0.002144493568152882
570000.0,0.04593061224489796,0.03512890900062852,245,0.0022443036714517015
571000.0,0.03423265306122449,0.02604077341838181,245,0.0016636839871477513
572000.0,0.06135918367346939,0.04200782479006946,245,0.00268378148049989
573000.0,0.06972244897959184,0.045972422530493016,245,0.0029370703391007223
574000.0,0.04497142857142857,0.031753326920053636,245,0.002028645643000399
575000.0,0.04865306122448979,0.03789467230839966,245,0.0024210018076188714
576000.0,0.03562040816326531,0.0371135661842767,245,0.0023710987678708627
577000.0,0.04676190476190476,0.044669016441459125,210,0.0030824549815948307
578000.0,0.039671428571428566,0.03137764484526434,210,0.0021652632040993075
579000.0,0.028923809523809522,0.026282490118965093,210,0.0018136641244853545
580000.0,0.03846666666666666,0.030746086744165426,210,0.0021216815546701057
581000.0,0.07168095238095239,0.05145498445171225,210,0.0035507312626622957
582000.0,0.058076190476190476,0.04857277778137618,210,0.003351840106851723
583000.0,0.03661428571428572,0.033005564062090084,210,0.0022776003025916096
584000.0,0.056895238095238096,0.04847184825142884,210,0.003344875307597996
585000.0,0.03887142857142857,0.030175049785018847,210,0.002082276260808242
586000.0,0.05921428571428572,0.04725626750882199,210,0.0032609922670907166
587000.0,0.07185238095238096,0.08071221318945665,210,0.005569671854034175
588000.0,0.05745238095238095,0.09398544180784547,210,0.006485611647116917
589000.0,0.055304761904761905,0.06875566945699042,210,0.0047445919501796115
590000.0,0.058576190476190476,0.08002993701080849,210,0.005522590324749693
591000.0,0.06822380952380952,0.09121850524064044,210,0.006294674884125602
592000.0,0.05176190476190476,0.0657537851708714,210,0.004537442254281436
593000.0,0.06407142857142857,0.06354585913543401,210,0.004385080882818372
594000.0,0.04862857142857143,0.0465422084800262,210,0.003211717512779774
595000.0,0.029004761904761905,0.03129310387963311,210,0.0021594293232257418
596000.0,0.036879999999999996,0.02614905110253944,175,0.0019766824639325343
597000.0,0.033645714285714286,0.032725085661111625,175,0.002473783951216775
598000.0,0.021159999999999998,0.017940117504965065,175,0.0013561454116975467
599000.0,0.03257714285714286,0.031682032742334755,175,0.0023949365618635278
600000.0,0.021114285714285714,0.01733836923182362,175,0.001310657517909123
601000.0,0.029085714285714284,0.029795058053319123,175,0.002252294683080419
602000.0,0.03197714285714286,0.03302140620342944,175,0.0024961836787405676
603000.0,0.026714285714285715,0.02452253412278095,175,0.0018537293373135388
604000.0,0.02412,0.023585315907080434,175,0.00178288229951516
605000.0,0.05545714285714286,0.0550425868859755,175,0.004160828469084467
606000.0,0.04328571428571429,0.03180704345166789,175,0.002404386483238249
607000.0,0.04183428571428571,0.032782301284444704,175,0.002478109045800971
608000.0,0.036148571428571426,0.0349021733953284,175,0.0026383563148483936
609000.0,0.028519999999999997,0.02194869671202192,175,0.0016591655171997448
610000.0,0.02793714285714286,0.02279951458590813,175,0.0017234813030657912
611000.0,0.024897142857142857,0.03144308382658183,175,0.0023768737216597912
612000.0,0.02329142857142857,0.01821331727358787,175,0.001376797373012299
613000.0,0.054599999999999996,0.04427850727945277,175,0.0033471405339027195
614000.0,0.030177142857142854,0.02811997169062894,175,0.002125670056216591
615000.0,0.01765142857142857,0.01668741303182076,175,0.001261449854491889
616000.0,0.024771428571428573,0.02239982260075191,175,0.0016932674289586746
617000.0,0.03127428571428571,0.030629303290033234,175,0.0023153576953314405
618000.0,0.04030857142857143,0.031221615812197585,175,0.002360132313390763
619000.0,0.017628571428571427,0.016601630085948584,175,0.0012549652733059376
620000.0,0.00869142857142857,0.007252164616555236,175,0.0005482121154944928
621000.0,0.01816,0.015002972885475028,175,0.0011341181480460589
622000.0,0.02781142857142857,0.03766204659461008,175,0.002846983118716152
623000.0,0.03434285714285714,0.03407441388263328,175,0.0025757835772495566
624000.0,0.02905142857142857,0.029685955611890504,175,0.002244047313724701
625000.0,0.017302857142857144,0.01532088735977681,175,0.0011581502233943546
626000.0,0.02421142857142857,0.029330379012295876,175,0.002217168249308662
627000.0,0.03894285714285715,0.03275364580667166,175,0.002475942895289908
628000.0,0.04153142857142857,0.03183502527334243,175,0.00240650171013486
629000.0,0.03743428571428572,0.027880800699030282,175,0.0021075904286568547
630000.0,0.04532571428571429,0.03970931983932494,175,0.0030017424293250607
631000.0,0.07974285714285714,0.04556856979244669,140,0.003851247064197967
632000.0,0.04842857142857143,0.02790351899035713,140,0.0023582777796598287
633000.0,0.06547857142857143,0.061716043628135854,140,0.005215957685732978
634000.0,0.058692857142857144,0.044550819163971425,140,0.003765231436807118
635000.0,0.05154285714285715,0.036189026403949796,140,0.00305853096397808
636000.0,0.039271428571428575,0.04451688594943664,140,0.0037623635567430496
637000.0,0.05412857142857143,0.03494638089291718,140,0.0029535082499012283
638000.0,0.046642857142857146,0.04041067446211511,140,0.0034153253458105597
639000.0,0.04999285714285714,0.029835157771662957,140,0.0025215310531217514
640000.0,0.04452857142857143,0.032088107763079535,140,0.002711940080215381
641000.0,0.049,0.0338147726433413,140,0.002857869897219734
642000.0,0.06141428571428572,0.052098548801822776,140,0.004403131018504178
643000.0,0.07440000000000001,0.030763614872118,140,0.0026
644000.0,0.1005,0.06905179997028815,140,0.0058359422541551485
645000.0,0.07714285714285715,0.059467731583537575,140,0.005025940636688017
646000.0,0.11597857142857142,0.060723156174446555,140,0.0051320433801377695
647000.0,0.17643571428571428,0.16616738595212477,140,0.014043707323455378
648000.0,0.10535714285714286,0.08617132603498065,140,0.007282806283406209
649000.0,0.11917857142857143,0.10044371113145001,140,0.008489042982346703
650000.0,0.07420714285714285,0.0768894840297939,140,0.006498347457166064
651000.0,0.07647857142857144,0.06390916078682989,140,0.005401309915511815
652000.0,0.0966,0.0723748038354221,140,0.006116787339664874
653000.0,0.05964285714285714,0.057356774568487624,140,0.004847532206406169
654000.0,0.04750714285714286,0.03196997161874227,140,0.0027019557537129955
655000.0,0.028314285714285715,0.024518114200455077,140,0.002072158853443427
656000.0,0.047471428571428574,0.022815318234597134,140,0.0019282463278954877
657000.0,0.0202,0.016724685584897224,140,0.0014134939181072578
658000.0,0.037635714285714286,0.033239962668317816,140,0.002809289587614586
659000.0,0.046971428571428574,0.024247306409823515,105,0.0023662948094152207
660000.0,0.042019047619047616,0.029689087917818244,105,0.0028973583064774242
661000.0,0.08853333333333332,0.10238699837331612,105,0.009991947918150055
662000.0,0.08456190476190475,0.09670463792568068,105,0.009437406320613326
663000.0,0.06634285714285715,0.06252996644247225,105,0.0061022998812677995
664000.0,0.05391428571428571,0.024019268821620587,105,0.0023440406195189964
665000.0,0.04173333333333333,0.03138724222289964,105,0.0030630811974981043
666000.0,0.04008571428571428,0.029274271417628256,105,0.0028568763611978576
667000.0,0.04238095238095238,0.016942993192320486,105,0.0016534668292352062
668000.0,0.06407619047619047,0.0527839747020626,105,0.005151188476225642
669000.0,0.0356,0.02708838808845534,105,0.0026435559911581743
670000.0,0.043923809523809525,0.025287841118310367,105,0.002467840599207
671000.0,0.046933333333333334,0.018070517141011485,105,0.0017635018996130828
672000.0,0.050209523809523815,0.03153072227029452,105,0.003077083416370036
673000.0,0.02821904761904762,0.01154920989004222,105,0.0011270874774190125
674000.0,0.03097142857142857,0.02392836148833604,105,0.002335168972200601
675000.0,0.0282,0.016899817932565016,105,0.0016492533553207128
676000.0,0.061971428571428566,0.03491540797822237,105,0.0034073949192975008
677000.0,0.08892380952380952,0.054288172539289595,105,0.005297983154133527
678000.0,0.08311428571428572,0.03534672063064209,105,0.0034494867241935036
679000.0,0.04485714285714286,0.020476735660175507,105,0.001998324782451311
680000.0,0.07104761904761905,0.0346719186286531,105,0.0033836327918968165
681000.0,0.03779047619047619,0.016255587937510568,105,0.001586382945403786
682000.0,0.04696190476190476,0.019562977106260527,105,0.0019091510785090133
683000.0,0.05605714285714286,0.04356269323352544,105,0.004251283550443205
684000.0,0.05903809523809524,0.045064894193204176,105,0.004397883353056588
685000.0,0.0405904761904762,0.01828865518360791,105,0.0017847899927813532
686000.0,0.042152380952380955,0.027712736919073642,105,0.0027044861980927474
687000.0,0.04929523809523809,0.05032374493247997,105,0.004911094635065058
688000.0,0.033390476190476186,0.01703474686435348,105,0.0016624210707582357
689000.0,0.053552380952380955,0.039673421870698306,105,0.0038717295297732404
690000.0,0.053438095238095236,0.04174232398563372,105,0.004073633702262125
691000.0,0.05646666666666667,0.03956738815145884,105,0.003861381698339161
692000.0,0.03299047619047619,0.025835833507752228,105,0.0025213191804901555
693000.0,0.04935238095238095,0.0372953340431741,105,0.003639651921337352
694000.0,0.018314285714285714,0.013900964469662287,105,0.0013565952239998392
695000.0,0.04092380952380952,0.021602926812967885,105,0.002108229785267718
696000.0,0.04573333333333334,0.02617113305014143,105,0.0025540410652778785
697000.0,0.05318095238095238,0.028946163872444357,105,0.0028248563434698643
698000.0,0.04628571428571429,0.022043102133056314,105,0.0021511864979661625
699000.0,0.04811428571428572,0.02431101138836627,105,0.0023725117787359263
700000.0,0.05120952380952381,0.023010321780125298,105,0.00224557747037935
701000.0,0.0452952380952381,0.02407956515129495,105,0.0023499249387717697
702000.0,0.033038095238095234,0.017337112155011797,105,0.0016919289016792912
703000.0,0.026838095238095237,0.013925712113764876,105,0.0013590103467683414
704000.0,0.04411428571428571,0.029483474604009526,105,0.0028772925016829123
705000.0,0.06389523809523809,0.024400474384387492,105,0.002381242473170257
706000.0,0.04161904761904762,0.021698715378663535,105,0.0021175777920927202
707000.0,0.04076190476190476,0.021173515663860967,105,0.0020663235480938825
